	mse	rho
cathedral	1.2228198908511816	0.7066083079594352
celebrated	2.9378128995780157	0.5356386175875857
cellphone	4.139965804897773	0.7164991086315031
chair	3.912602525576378	0.27064010431184393
cheese	2.812408992614794	0.3261221281847464
cheetah	4.226908665112409	0.3790024473968952
cherry	1.3054838670563378	0.6359319390339975
chestnut	1.1517620832033817	0.6110247701164024
chicken	0.6983389507109797	0.7809654889334305
child	2.441098495324087	0.6409563279704145
chime	0.7278201248691235	0.8008302164735945
chipmunk	5.197497308947584	0.18992912179407315
chocolate	2.337541681865962	0.7525443587789225
choir	1.6504620201489895	0.790402017620511
church	2.825234443237825	0.6188945290305977
circus	8.285166262362615	-0.13517109084834486
clang	2.7147515720534767	0.2036291212311032
clarinet	2.0827054772253595	0.7646594889680348
clever	1.1357380868746292	0.5209801257199114
cloud	4.6273434201047925	0.505166063596915
clue	3.6637203786304307	0.43644527220059814
coffee	2.6391270568932956	0.7266987112954381
cold	4.424303868073433	0.3067738117813587
college	1.2249072421317133	0.7257339117027132
comb	1.951382977507947	0.3320024710649262
commander	1.1737953672590147	0.9091123064393417
company	1.1605591759762923	0.6024110881241279
computer	2.4107677337155415	0.4929629078098027
corkscrew	2.0304272631786238	0.5547418322475679
corn	8.20526759208738	-0.15964547206119614
cough	2.9110376558926725	0.6833112248043499
council	0.5291058853065767	0.8493043085708306
couple	2.9970582397790237	0.6429365689986852
court	2.94594388992541	0.4183925714843977
cranberry	0.5741982785654851	0.7472846988413016
crib	0.6087088509408286	0.5505067201731032
criminal	2.608864871835409	0.711046283004997
crossed	2.868555892049236	0.5652803897600236
crow	0.856635876191549	0.6748023533766442
cucumber	5.883391832895702	0.33116619108241446
curse	2.5864135741178633	0.5100211399396473
cyclone	1.1237270828144659	0.8812160172314017
damaged	0.2986753511672243	0.8643671810384491
dandelion	6.359058065123576	0.4213556339472627
dangerous	0.4771081388554956	0.7614983193152747
dark	2.8047740993714045	0.5670049900815027
day	1.7699059227271208	0.4882684653456291
dead	5.76740876634004	0.3536498579256277
debate	0.3916039189010001	0.8582834276523686
deceit	4.68373340137319	0.5396726925486743
delirium	4.571043843978519	0.3510361055343006
delivered	1.8488569487764304	0.5456699194374973
denial	4.049428425688583	0.5454999205243061
desk	2.5165242473496687	0.33064146366536173
destroyed	0.623243895663901	0.8226471456467858
dictation	4.363386092595024	0.3320956040079438
dime	7.000809111427087	-0.06282725095757961
dinner	1.4402375297915628	0.6548787020884761
diplomat	2.3044182495164023	0.5421643205406524
doctor	1.2377414571115106	0.7776673819528881
dog	2.2939431173050044	0.6447247469647682
dolphin	0.6788645497231582	0.8150206005054119
door	1.1101985490759148	0.6976148903925345
downpour	5.3216591750078965	0.4535049201183265
drank	0.7560755600532303	0.8117819812876845
dread	0.45835791414626303	0.7558692955283585
drew	2.310405197197122	0.4519685470343596
driver	1.0586785838853534	0.7144235706179235
dropped	4.318689074217634	0.2678167151237103
drum	3.838655000930962	0.39865538096051295
duck	0.7731107797474456	0.723805875651347
