	mse	rho
court	3.490047804237288	0.10124303948830701
cranberry	4.929566324067797	-0.019244391431392036
crib	3.2360975796610165	-0.006636711116196931
criminal	6.532220893220339	0.01840295379363331
crossed	3.7262726937288133	0.003781270957768376
crow	5.109591631016949	-0.14100293812607287
cucumber	4.870397825932203	-0.07978089613692553
curse	5.420491786101694	-0.16467949947495455
cyclone	10.345538620508474	-0.3798168257847331
damaged	4.4352147471186445	-0.20891705491051776
dandelion	5.397481854576271	-0.09863344728524265
dangerous	4.801916723898305	-0.06799217976700261
dark	3.529103131186441	0.16030487876625132
day	3.474217884067797	0.3210920924232612
dead	2.914966193050848	0.05224921982749574
debate	5.965550584406779	-0.03917230186714649
deceit	5.9526709164406775	-0.04108282750223273
delirium	4.2608293484745765	-0.28087839313854573
delivered	5.566718624745763	-0.17919330505023456
denial	3.706049850508474	-0.04373325905151905
desk	4.142013216101695	0.029378456132548764
destroyed	6.204928813559322	-0.21058542220062787
dictation	3.971669492372881	-0.11713027956420784
dime	4.7682295062711875	-0.04082458240990152
dinner	6.372451126949152	-0.12024116748536037
diplomat	5.891277566610169	0.12342680822522308
doctor	6.355302249152542	0.06288118552181898
dog	5.064703025593221	0.11254845571160758
dolphin	6.587375367966102	0.03185990391395282
door	4.187242667627118	-0.013615881101062719
downpour	5.5631195696610165	-0.21442680010476844
drank	7.401585794237288	-0.31733437022875177
dread	5.611336750847457	-0.3045579338013206
drew	4.357145357966102	0.03451132437969332
driver	5.064274133050848	-0.10195385341419297
dropped	3.8996558576271183	-0.05358718251578492
drum	6.204976074576271	0.0984104510223471
duck	3.57553673559322	0.19245512103833656
dusty	3.316618412372881	-0.11450104562031307
editor	5.018603428305085	-0.06487868924995745
egg	5.169928126779662	0.06304347933850606
eggplant	4.75891753440678	-0.017233564604091332
election	5.563522818813559	0.021262059517015063
elephant	6.487283591355933	0.04179200681753343
elevator	3.866106780338982	-0.070273384780966
elm	4.097298080338983	-0.11875709675997426
embassy	4.54776256220339	-0.07216468781116135
embrace	5.844259439661018	0.02902483412304006
empty	1.8949412523728817	-0.2308449986874632
ended	1.9823847722033898	-0.1335907606772
engineer	5.493276296271187	-0.06574996732837642
envy	4.547482463559322	-0.017208137870994025
era	2.231639214576272	0.09529123354343771
escalator	4.475599548813559	-0.005734186551248326
etiquette	4.705672664576272	-0.0010403434331434016
evening	3.2665093862711863	0.08326287144182824
excuse	3.4189153301694923	-0.02528215540731959
expensive	1.7942372881355932	0.09810098703339099
explosion	11.635391919152545	-0.2946195123304515
eye	4.672028814237288	0.09981471928690012
fallacy	2.9223691335593216	-0.15887322669191248
family	6.985931356779663	0.11888089299319114
famous	1.849684786101695	-0.020868843783592612
farm	4.546536924067797	0.12681871876117573
farmer	5.438929817457627	0.18742386691453555
fate	3.1916271186440675	-0.1270133849933946
faucet	4.8493601891525415	-0.057953803778641795
feared	4.963306866949153	-0.08702431994063269
feather	3.4139364949152533	0.16551496893658899
fed	6.84942960440678	-0.14524985597020817
fee	1.1333468886440679	0.2671522432113812
fence	3.3454227337288134	-0.11101465210356612
festival	6.890442734576269	0.05974013958654997
fiddle	5.159841335932203	-0.042371780701987494
field	3.5749252976271184	0.10093307530880413
finger	5.00541092	0.20222275774482834
fireworks	8.261266137118644	-0.04450165814253012
fish	5.688555258474576	0.039687746459174895
fixed	3.52224874220339	-0.07413786541186636
flew	5.525800640677965	-0.15564019272839175
flood	7.233104521186441	-0.29608885137291974
flower	5.165999983220339	-0.0331504692063297
flute	6.94491765338983	-0.010741098189754114
folly	3.130669111694915	-0.05634015261750487
foot	5.779874878305085	0.04417052227730904
football	7.935501955254237	-0.1298792336299692
forest	6.204754549491526	-0.038491275731793534
found	4.158309840169491	-0.09471808610995971
fountain	4.447356175084746	0.01837668743032763
friendly	5.382198043220339	-0.055019738025906505
fun	6.467250085762712	-0.13371988015794758
funeral	4.798556516101696	-0.0795930322241348
garden	3.870921066101695	0.22580362198098022
gasp	6.012045310338983	-0.07354560407675585
gave	5.548324004745762	-0.20904157823457065
girl	6.005773412203391	-0.03908501085092641
glass	4.085236182033898	-0.08396001821274289
goldfish	3.9043311718644063	0.13681381035091117
gong	6.509592042203391	-0.11374598555145472
gratitude	5.627095254915254	-0.15672613246072933
green	2.639587201864406	0.06945029926404586
grew	3.331606779661016	0.11196105270187151
grief	5.02299796	-0.2245995619903783
