	mse	rho
chestnut	1.6934565794144298	0.49165267196491974
chicken	0.9471722419992797	0.7977434734625042
child	1.2414639131837024	0.7544754514467981
chime	1.1645101861623954	0.5981672039604017
chipmunk	2.3800304811258415	0.13274867509110141
chocolate	1.1959731536635485	0.5942901317172241
choir	1.0897007351003463	0.8610425174204214
church	0.7057753650699569	0.7284791693430576
circus	0.720292478150776	0.8517474208581799
clang	1.847934788686107	0.3805004146435539
clarinet	0.9657928888140788	0.8152294998979137
clever	1.1068746267324112	0.6214847415176552
cloud	1.4207700707542221	0.43890710015427453
clue	0.991602486753987	0.5413805353806737
coffee	1.3060177062058531	0.8257860114225576
cold	1.876299938805255	0.2991557419567978
college	1.4530186140687826	0.62519010465499
comb	1.2279914786653128	0.5990320380647188
commander	0.7099387023276666	0.8454893566174523
company	0.9205611390044134	0.6803199185682323
computer	1.31069416083649	0.6908788193888228
corkscrew	0.8400941953107955	0.6431297813797241
corn	1.229525967571675	0.7019718227057471
cough	2.43855388292365	0.6657117143721323
council	1.7873461707119163	0.48398038525104714
couple	0.9741874989802062	0.7591510595525379
court	0.4271684260168906	0.8680630058548644
cranberry	1.1651449916192032	0.7278648012738625
crib	0.9751357858291602	0.5011161752877574
criminal	1.974657563002288	0.7657871384822693
crossed	1.0012827174593337	0.6595425174411198
crow	1.1966661292808374	0.7161627159352489
cucumber	1.0518272156474566	0.5692066540376949
curse	0.48820473307449375	0.7446975719873705
cyclone	1.3929150487437447	0.7963908952487593
damaged	0.3999590901434225	0.8195849517063251
dandelion	1.3751583663768714	0.45160951373809105
dangerous	0.4706109675256211	0.8103273084588973
dark	1.2456522644403667	0.5126759058892779
day	0.7922659385063135	0.7778964544302879
dead	1.3620983835590477	0.5859272015685534
debate	0.7122354115242222	0.7924910553364164
deceit	0.7385179380809146	0.6999419655499558
delirium	2.2379073591119174	0.4509601115691123
delivered	1.4492265783393574	0.6314836264272125
denial	0.6123885992018724	0.7678586968349589
desk	0.6666246605188372	0.8131937240466959
destroyed	0.6980363716594679	0.8184359409196925
dictation	1.5335960728673907	0.5110962456470204
dime	2.1180729016085746	0.5154584001980566
dinner	1.519376128824186	0.7432762113662753
diplomat	0.6479939570876955	0.8089050733372506
doctor	0.8070029327301725	0.7409529693933922
dog	1.142333611013076	0.6888911835909535
dolphin	0.9415986989809192	0.7895283675113763
door	0.7220963404547192	0.6905360693319034
downpour	2.4924240360421495	0.44789129464848454
drank	1.291665277580108	0.7888321179495194
dread	0.85005737570389	0.6021445713516672
drew	1.8421299085919878	0.6880400989010577
driver	0.49353329066644086	0.8187851298922795
dropped	1.7281261458857673	0.4400263714641747
drum	1.934160574298607	0.5768196680227161
duck	1.0508767493347329	0.6886509272703498
dusty	0.8514201278583604	0.5416750506443501
editor	0.5779703373412162	0.6996361058212673
egg	0.7696574546713908	0.7038514687493899
eggplant	1.021045195970742	0.7651263285011889
election	1.2744489733165563	0.6837744319593181
elephant	0.5453355590141752	0.8863131976580392
elevator	0.9528520206830828	0.8467937203806953
elm	1.8158876237418375	0.5163868153993012
embassy	1.2131483658219993	0.5699995323717421
embrace	1.1982336021586177	0.7607924393268631
empty	0.8470044496894737	0.2582629686647376
ended	2.091199576865497	0.25531047695070697
engineer	0.3428269538006793	0.8865203836984279
envy	1.1395477901334197	0.6263145602078483
era	0.48183794090749094	0.5290356686163872
escalator	1.8038232056872707	0.6463589790590031
etiquette	0.7173978637149739	0.6887809897300939
evening	0.49888080991939554	0.7781324545107999
excuse	1.1474489387199092	0.5765976385999532
expensive	0.9030741695864821	0.4099956686129738
explosion	0.635183288191618	0.9113980623980918
eye	0.9939132264265165	0.6739284393535524
fallacy	0.6424342676704884	0.6244291842688351
family	2.341894234205459	0.6662087515446796
famous	1.3536377393839785	0.5863989355822121
farm	0.8378264923151914	0.6569863936659881
farmer	0.33030573867725094	0.8341885696221563
fate	0.9727019233890472	0.6790034170630247
faucet	2.243419640064011	0.36771233651898455
feared	0.9771547938926491	0.7320131706763487
feather	1.169313759110013	0.4281994177211492
fed	1.0981049143549122	0.7690599163556746
fee	0.9809933225477238	0.6588118283028285
fence	0.9478572673483042	0.539989857388157
festival	0.7287579383186612	0.8624298940369892
fiddle	1.309542264182738	0.6150833335503699
field	0.7882515541403342	0.7636755663678819
finger	0.6605842191273376	0.7467545136545567
fireworks	1.0765500001974404	0.8188090748287479
fish	0.7387943699819568	0.8334430995739694
fixed	2.4233868884649157	0.2533136568408382
flew	1.0312326430901797	0.7776300431666832
flood	2.012416090886576	0.6744146082433822
flower	0.6216490724392961	0.7672400884364751
flute	1.4846166942672225	0.7309436524559418
folly	0.4822291195995219	0.8351905106406967
foot	0.9689889460966111	0.8152825701382747
football	1.0683848148123032	0.807466366376695
forest	0.7920403511378227	0.7421195757518899
found	1.2359973990339308	0.5649683124081188
fountain	1.43361451271733	0.6246858210575005
friendly	1.6858156497598225	0.47943396038867425
fun	0.8600634773860364	0.6900366892608505
funeral	1.9574684256970334	0.43670535506169034
garden	1.0108650427139683	0.8829458542344139
gasp	1.4117624635689667	0.4858320944602992
gave	1.3181435288522263	0.6822081906869889
girl	0.419138869525689	0.9170247065621193
glass	0.795942843755958	0.6039212859098548
goldfish	1.3980941916490248	0.6068772749789892
gong	1.3120740883417161	0.6956230423448663
gratitude	0.504378973045571	0.7114866396134343
green	0.6704823461496567	0.45053990825562557
grew	3.732397338377067	0.4033151908093068
grief	0.47657429134943147	0.82624398299182
grievance	1.2832196943615992	0.6570460883114605
guard	0.5812380408745366	0.8390067481831329
guilt	0.38287572506960615	0.6818560787847673
gum	1.6005827861880422	0.5833755999988033
gunshot	1.6852744261024266	0.7345501371415584
hailstorm	3.629110009040216	0.34948989573271744
hair	0.7675342790837337	0.7259173333587786
hairbrush	0.540071504937552	0.8547454549019877
hall	0.7505901149741614	0.36303818136721394
ham	0.9866789519043183	0.5810442729955612
hamster	0.644160504716107	0.7829672338362936
hand	0.836911044414143	0.7973459104943392
handshake	1.693090171560189	0.552759280866955
happy	1.6405296095421638	0.5021719192064912
harmonica	0.8963623809711354	0.692361695006276
harp	1.4203253511570129	0.6417880441653294
hawk	0.9476515054596375	0.7321836033361877
heavy	1.2027849038154463	0.48549197727281074
held	1.123193477341301	0.6935190356890508
helped	2.6163704295562176	0.321976196312132
heredity	0.9330555627567936	0.5148623089681272
heroism	0.5567668942766437	0.6965573603828903
hierarchy	0.30442260523424	0.7536433765286831
highway	0.7677737180603652	0.7109468052545326
hiked	1.5606547329242741	0.7285061662510095
hoe	1.022344672871393	0.6108213583430838
home	0.8886453761931904	0.745903843551133
honey	1.0783727631534186	0.6454198619873021
honeymoon	1.5263960729145305	0.397432446119439
hope	0.41312314427099167	0.7759337572555957
horse	0.7972299078130356	0.845152040466733
hospital	0.7475383850529328	0.7416394282326084
hot	1.3149262496934226	0.5749384153690876
hotel	0.8003487738060613	0.7268052328816254
