	mse	rho
cherry	6.3789184188135595	-0.005268880292768343
chestnut	7.547347963389832	-0.15305236323490037
chicken	3.688526290677966	0.15396406243229052
child	4.660671942372881	-0.027016712923203692
chime	7.459127420677966	-0.05711554782830922
chipmunk	5.115706102542371	0.010728701751594455
chocolate	7.786917115084745	-0.0873206381851128
choir	5.894767329661018	-0.17639934716738084
church	6.039570495254236	-0.06347462036523888
circus	5.135374673898305	-0.001098393901524328
clang	7.70916798559322	-0.3890721617563008
clarinet	6.825696381694914	-0.06401926141005972
clever	4.836746217457628	-0.05175497872260515
cloud	4.454400302033899	0.15358089340094702
clue	6.271997715423729	0.11442454042617667
coffee	8.628267606949153	-0.26686772088635724
cold	3.812469258474577	0.06546903732466615
college	4.66479315101695	0.1721446386944727
comb	5.138364893898306	0.06528753133539675
commander	5.2877029998305085	-0.01123548681979452
company	5.089468779830509	0.11420907042695568
computer	4.544411076440678	-0.14174834229865396
corkscrew	5.4295847464406775	-0.06280714383970623
corn	5.813682637288135	-0.13676543275596129
cough	6.502118079830509	-0.38795004941691974
council	4.579195919152541	0.17122978415403411
couple	5.066649175932204	0.08778825747707983
court	4.819954583898305	0.005060263367399869
cranberry	5.227265646101695	0.08255940274305595
crib	6.087087749152542	-0.09188361141666904
criminal	5.958622588135594	-0.17352304289793025
crossed	4.703508625932204	0.08656459057945463
crow	5.38086790220339	0.0864925410780318
cucumber	4.551490707288136	0.06017230639632762
curse	8.048655175932202	-0.10955637681497145
cyclone	6.918692518813559	-0.28491570632259133
damaged	4.207327967457627	-0.0012505783667234082
dandelion	5.051091685084746	0.2002178667625622
dangerous	4.851974351016949	0.00696925633462675
dark	5.261766182033898	0.11558927734002156
day	4.649965341694915	0.12031987077376222
dead	4.4155207693220335	0.11924674674277153
debate	5.935267872542373	-0.23409848038491998
deceit	5.788114645254237	-0.021016435809837364
delirium	7.2975622298305085	-0.3226643016268597
delivered	6.502980658644068	-0.21420818881173193
denial	6.289079681016949	-0.1925474003149407
desk	5.031070165254237	0.1070638910961414
destroyed	5.936115254237289	-0.16368184431161845
dictation	5.576687119491526	-0.10733141990398778
dime	4.426502387627118	0.20517362486939889
dinner	6.575482652372883	-0.08290965095784364
diplomat	3.9045314649152543	0.11616255510209329
doctor	4.67301309661017	0.11280838367343593
dog	4.1584887883050845	0.12556074192289454
dolphin	6.644094351016951	-0.08504367763904197
door	5.364805040508475	0.08215994306822759
downpour	5.727862620508475	-0.34937998664833153
drank	5.989531217966102	-0.10440225583348293
dread	7.467336411864406	-0.32439117854735033
drew	6.059214510508475	-0.08352384362575398
driver	5.4662239635593215	-0.01381684158073255
dropped	6.51982060338983	-0.08376550495043074
drum	7.061074040677967	-0.09150820634255372
duck	4.268757074576271	0.1762412190836144
dusty	4.224175361525424	-0.30011080184321537
editor	4.016742411355932	0.1716053231994988
egg	5.616256601355932	-0.1144837974351769
eggplant	4.936845331016948	-0.02156849402669117
election	5.044907903559324	-0.10484583588851588
elephant	6.292519523559323	-0.12119412208613747
