	mse	rho
lab	16.17462599708763	0.2989564304339955
lake	16.09832668836465	-0.023939319389044075
landed	18.480636706624367	0.23627435762511695
landslide	21.36109036299584	0.4763742309629041
laughed	16.936877794291867	0.3409373263007244
law	23.661844626585488	0.14647625485562635
lawyer	17.77796731464883	0.4123787142797715
left	18.91926927230232	-0.021465446317267715
leg	21.79612924616853	-0.09515318639720696
legality	26.167515471383997	0.2619097059082043
lemonade	29.959731745835477	0.6342654667873819
lightning	25.03522049459032	0.34125952853124497
liked	19.352426183147706	-0.058181187058422436
limousine	19.946073577599964	0.3495483633020579
lip	20.311007370928877	0.08194829007292972
lived	19.315475815976594	0.2693949252773198
loan	18.072415147462202	0.3098040067279209
lonely	16.919248176680863	0.27078951998726847
long	12.361613197614291	0.086571153488644
lost	16.117673413520134	0.27921661526138875
loud	25.736470599803962	0.5421261867045879
love	20.219132335534137	0.1671979028047049
luck	15.990193814334656	0.22246910134052525
lust	15.987466991084561	0.3627353922771447
magazine	15.426476359917368	0.3234133598068635
majority	23.160406625528562	0.3658319614758641
malice	27.77827576935946	0.4744920789534023
man	22.976650010916703	0.5085609377116226
mandolin	23.757880727085503	-0.05461749552724697
marched	14.241015991755809	0.3894483104173323
matinee	17.29115617018191	0.30288149687727595
mayor	20.02413291419516	0.418130070763631
medicine	22.12667958154447	0.48009955804990945
meeting	20.887715599933095	0.45515149407355426
megaphone	24.530584928066357	0.3216129468565591
mercy	16.419694115080425	0.22792145044927117
met	16.56848484677239	0.03669967091185592
minister	21.51055838457644	0.3627885592276079
mob	24.52541729459577	0.46230526521107257
monkey	15.563039679859616	0.2176582580288404
moose	13.835130547693606	0.0045320319265039
moral	23.169192814028985	0.3852741833381278
morning	21.57471243390876	-0.017582106682056644
mosquito	20.768778744430794	0.4755293869620904
motive	15.953397247045386	0.1278835347858162
mountain	17.646692901315944	-0.03487998559658865
mouse	21.536459367839655	0.023676596066442363
mouth	17.810766482587464	0.06696089423125492
muscle	12.913830879240377	-0.05349626147677074
mushroom	17.746764602397963	-0.07698606491925657
musical	13.302774110624105	0.43950488173880725
mustard	32.51470399907719	0.32854889767072476
mystery	33.75409446831393	0.250592002193296
negotiated	20.039157661662433	0.5630645308986163
new	19.87629647424816	0.10139017837064584
newspaper	15.291370151784056	0.28815741549455415
night	15.325512176296742	0.12251284867369823
nose	22.791955202295412	0.1070217558833102
noun	16.93067960613428	0.2752712586574837
number	16.376680669870897	-0.02239995850078218
oak	18.010695900145	0.190084971176065
office	16.43139915243506	0.15357171346502396
old	19.865234921156386	0.1223982769416607
opened	23.86744275742546	0.29533696744222243
optimism	17.17336372741879	0.4875724735445452
oration	19.69971471806707	0.4369080117828363
pan	18.481049944002418	0.19291092422950415
parade	16.388043719064182	0.46703211478868895
paradox	19.375069044631026	0.43486795114700605
parent	22.323865615673522	0.25449125965523745
park	13.166928628286541	0.10849450747793157
party	14.31849716893364	0.24624294387304305
patent	23.75717055811323	0.06277242810961475
patient	16.54000981025514	0.2027600168586272
pea	19.95538517581149	-0.11379026106333608
peace	20.037599371457983	0.25890365381674235
peaceful	16.312756199250003	0.13962271468921675
pen	21.620302245334788	0.031120222567898703
pencil	20.82324246998901	0.24409717977621195
penguin	15.77889513602269	0.06126897302577248
perjury	21.00235436879399	0.39647828653427325
piano	17.51137591764082	0.31086297516064476
pie	14.355616576630691	0.1657287486733807
pig	16.045270883539214	0.11922624457656242
pilot	19.16273558122987	0.38167629265465153
pineapple	19.28697124498029	0.12610744321942788
plane	17.993954570700843	0.35136085795161276
planned	14.2332275547909	0.24371705719151013
played	21.504170938954818	0.032101981603089365
plea	21.996047456335006	0.42475738616572534
plot	20.277560300851796	0.5489664077560661
plum	28.969876390941973	0.21046634344310025
policeman	16.966713435121015	0.2527630313206432
politician	21.159204995042696	0.3026962963305627
power	14.532131946335683	0.3407958676225904
powerful	21.803562305629022	0.3063401749853815
prairie	14.572940213308371	0.008920479357405559
priest	16.888414375789644	0.19216546015090755
prison	16.23119165910417	0.25133019704319853
problem	19.387806586075648	0.4324830622390746
protest	28.0979915277127	0.5255434318047919
pumpkin	24.802933765539716	0.14957316570402776
put	19.49894269980518	0.14654967449948528
quantity	24.776834378523944	-0.17995180200439925
radish	16.413697819115846	0.39960241508077327
rake	21.28531450135593	0.06754090720981826
rally	13.450457292147147	0.26396342141609874
ran	13.221215733921348	0.017574645025376645
raspberry	15.97687272591119	0.06503495929523737
read	16.681029882403852	0.430498955163714
reality	17.993239315848594	0.4140190763108017
red	17.52709164689092	-0.20882608474639416
reporter	19.36035001877407	0.5627313156007633
restaurant	12.533513119568077	0.23851928043609877
ricochet	36.2090855840511	0.31331221478749915
riot	30.58302904660624	0.40294103825129757
river	13.881539247290627	0.02783666927970218
rocket	18.284485324889953	0.3649889027648283
role	19.823661892593186	0.010497077818316528
rose	26.11747571009312	0.02411998860551659
rum	19.352680280787837	-0.036985064358495086
rumor	34.71555439453512	0.6390107533988871
sailboat	13.891170647339784	0.28673323088733715
salmon	13.767930836799382	-0.0426247279238755
sandpaper	16.361317795654294	0.34209452930078743
satire	33.70578333976103	0.5988861485953393
saw	20.265213889165988	-0.04231118666638824
saxophone	21.514571167322163	0.4339295537542484
school	13.825038686159731	0.12424342235347867
scientist	17.368782250525392	0.35765229552578187
scissors	19.388393619157114	0.14041300917726657
scooter	17.53394434219444	0.08206559159704171
scream	26.765086201276947	0.5125919286387819
screech	32.38071204702654	0.6350228054818772
semester	12.278684531023172	0.479572084297844
shame	30.745412811075216	0.4307540063629886
shelves	17.89312930179921	0.03303514280083917
shiny	20.970166008510745	-0.3785438817560143
shoulder	23.189456484774944	0.2387484188292295
shouted	29.382063794093	0.4328354158275713
sick	14.43891266094999	0.2266495325483696
sin	24.946217139501123	0.3774341204532311
sled	12.444317144994915	0.1431349611051494
slept	19.89787933530934	0.38020204845679073
small	20.339186010955128	0.17684604527176184
snake	19.654543459537962	0.006200101368513028
snub	23.82013660411778	0.2625968487069094
soccer	14.002673823306607	0.021814464842972846
soft	18.961776833433973	-0.16740748536898892
soldier	18.956140925957545	0.3449586591088302
spaghetti	15.97327212675019	0.19455859070997328
spatula	20.081933300885808	0.03963264667016777
speech	22.397125716614756	0.44786353196576306
spiritual	18.712254405141973	0.3688250771288853
spring	13.478193447511511	0.013654573610821426
squeal	26.765086201276947	0.5125919286387819
stampede	20.041543248743835	0.4679283999903237
stapler	18.434909975281908	0.14879901835332943
stayed	16.291826029900573	0.19356162163519883
stole	17.209868706993365	0.3506300133348568
stone	14.972789585616141	-0.060789596869584676
store	13.883509503322532	0.05436627880325546
storm	28.375776293720037	0.30347774958111806
street	14.77602406422941	0.19476536861865124
student	18.782884120821784	0.4326868471398068
submarine	17.76200165593329	0.480094824478393
subway	27.116679852561024	0.15877427961006602
sum	15.397032474584888	0.08027726482783014
summer	15.474108182276268	0.07838838624654665
sun	27.226503720555748	-0.23622970658493822
survived	25.06833069026192	-0.04009476505608566
sympathy	26.04581369868394	0.38032011846136177
symphony	17.78784379174598	0.40044462727840163
table	23.86927556562036	0.13966975635050938
tangerine	27.699684002055424	0.18580787322645315
tax	16.887710068220105	0.055415851757938006
tea	21.686511612428863	0.1809118868966426
teacher	18.853965079142316	0.36645912780187934
team	14.29177602042917	0.3736935582276803
television	14.922374964626592	0.18413400705667116
terrorist	24.84025499773259	0.45085661263233767
testimony	17.99928177335251	0.19954679368424488
theater	10.581595418929364	0.2926601419370897
theme	16.707926547689123	0.15401268617527297
theory	19.200431804127227	0.22188759001371858
threw	28.196088611518338	0.0849122952211454
thunder	25.010301302027056	0.3025704693470418
ticket	17.605389112746522	0.36736785397216704
tiger	19.25440859605377	0.06025523576179386
tired	15.124178021446701	0.09545389018994815
toaster	14.059993981834426	0.30109477416478203
tobacco	14.672711504060475	0.009967846085022358
toe	15.229595153533547	-0.04914917936957793
tomato	20.99606725338777	0.04830410182690503
took	23.11395353549589	0.08422039739464984
torment	27.30401074642469	0.39644490362521817
tornado	22.793535268966522	0.43293186820665414
tourist	24.307985382995355	0.5523662171204462
train	20.370889511231834	0.1442102597782932
treaty	18.61899163064376	0.38251161876267975
tree	14.788972395026926	0.03701321887828365
trial	18.833476505520064	0.39129420781116037
tribute	14.491085204659505	0.27724575860826883
trombone	15.837375018818882	0.25213850398310556
truce	17.035695933000106	0.350364801339936
truck	15.238360986259254	0.34061042678094966
trumpet	21.10809808849745	0.2774960302593018
trust	25.85725704101693	0.3011227830620363
truth	23.055231531912487	0.2527973673304123
tuba	17.4759444623393	0.20639146767986355
tulip	20.934027685506624	-0.06846633086523245
turtle	14.702003506720674	-0.1583310442883236
umbrella	13.978984527178365	-0.04736496490179157
used	14.644297721832029	0.08479657658732807
vacation	19.55564661713498	0.3025058213652216
van	22.016826377031336	0.33064773700686567
verb	18.02408818123374	0.04051901989484673
vice	26.069008328234524	0.26661799785228874
victim	19.201788676981778	0.3169206067830695
visited	18.535801216374644	0.21408420891354515
volcano	20.610638240447848	0.09054100300428149
voter	15.255849554889092	0.43261093403904466
walked	21.328310778929993	-0.12560486988771397
wanted	16.64060340148331	0.2699589594234857
watched	15.59374484836731	0.2131380452493225
water	16.15417517882045	0.07430912937837729
wealthy	21.890275315574915	0.1842941507731978
went	18.78360833490638	-0.048064559112083974
whale	15.016074108385085	0.22763234922343925
whine	22.619414896254074	0.4277675027312389
white	22.67813108847605	-0.086543164077102
whole	24.031870203252208	0.03720006381326138
window	17.858644055504904	0.24119181523697206
winter	14.091971402014083	-0.03474752402686887
wit	13.699076036532157	0.1462131238588797
witness	15.323736855493008	0.25137431198904514
woe	38.523189641886134	0.6628662193506436
woman	17.404937451880564	0.18336234124728887
wonder	21.822280086024723	0.22758605621200464
worked	24.985626080041463	0.20071928398105443
worker	22.734710523321127	0.32119575181320603
worth	23.38667746774903	0.13899213061006438
wrote	22.02453795628643	0.35462042356039203
xylophone	20.318956260232397	0.354650599756196
year	16.057057768125908	-0.01603465748377067
yellow	16.696375862189594	-0.023688026589900338
young	19.19070282104903	0.2879448413690994
zone	14.73144517701606	0.13983481351085275
zoo	16.33106861160387	0.057451948167913845
average	18.88030076247845	0.24445242149695537
std	4.836539376582044	0.18897345681370048
Avg ± Std	18.880 ± 4.837	0.244 ± 0.189
